order_id,order_date,ship_date,ship_mode,customer_name,segment,state,country,market,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit,shipping_cost,order_priority,year,delivery_days,profit_status,month
ES-2014-4404985,2014-08-09,2014-08-11,First Class,vivian mathis,consumer,auvergne,france,eu,central,OFF-FA-10002619,office supplies,fasteners,"stockwell rubber bands, metal",81,5,0.0,40.65,28.05,critical,2014,2,profit,August
ES-2014-5886915,2014-08-09,2014-08-10,First Class,bobby elias,consumer,madrid,spain,eu,south,TEC-PH-10004241,technology,phones,"cisco headset, cordless",164,2,0.1,-1.878,25.28,medium,2014,1,loss,August
ES-2014-5886915,2014-08-09,2014-08-10,First Class,bobby elias,consumer,madrid,spain,eu,south,OFF-AP-10000802,office supplies,appliances,"hoover microwave, white",307,1,0.0,82.83,21.03,medium,2014,1,profit,August
IN-2014-76387,2014-08-09,2014-08-12,First Class,brad thomas,home office,jiangsu,china,apac,north asia,OFF-ST-10002791,office supplies,storage,"tenex shelving, blue",219,4,0.0,0.0,11.96,high,2014,3,loss,August
IN-2014-83268,2014-08-09,2014-08-12,First Class,keith herrera,consumer,canterbury,new zealand,apac,oceania,OFF-SU-10003355,office supplies,supplies,"acme trimmer, steel",88,2,0.0,7.02,10.23,medium,2014,3,profit,August
TU-2014-8680,2014-08-09,2014-08-11,First Class,natalie webber,consumer,gaziantep,turkey,emea,emea,OFF-CAR-10001577,office supplies,binders,"cardinal binding machine, economy",20,1,0.6,-15.942,5.3,high,2014,2,loss,August
TU-2014-8680,2014-08-09,2014-08-11,First Class,natalie webber,consumer,gaziantep,turkey,emea,emea,OFF-AVE-10004308,office supplies,binders,"avery binder, durable",12,2,0.6,-15.84,2.23,high,2014,2,loss,August
TU-2014-8680,2014-08-09,2014-08-11,First Class,natalie webber,consumer,gaziantep,turkey,emea,emea,FUR-NOV-10003195,furniture,chairs,"novimex chairmat, red",45,2,0.6,-33.828,1.54,high,2014,2,loss,August
ID-2014-36935,2014-08-09,2014-08-10,First Class,jasper cacioppo,consumer,jawa barat,indonesia,apac,southeast asia,OFF-LA-10001764,office supplies,labels,"avery round labels, adjustable",8,3,0.47,-6.3864,1.31,high,2014,1,loss,August
IN-2014-44719,2014-08-11,2014-08-11,Same Day,gary mitchum,home office,shanxi,china,apac,north asia,TEC-PH-10001725,technology,phones,"motorola speaker phone, cordless",398,3,0.0,19.89,90.95,high,2014,0,profit,August
IN-2014-44719,2014-08-11,2014-08-11,Same Day,gary mitchum,home office,shanxi,china,apac,north asia,TEC-CO-10003901,technology,copiers,"hp copy machine, color",726,3,0.0,355.5,79.42,high,2014,0,profit,August
IN-2014-22606,2014-08-11,2014-08-11,Same Day,ryan crowe,consumer,zhejiang,china,apac,north asia,TEC-AC-10000861,technology,accessories,"sandisk router, erganomic",254,1,0.0,40.65,57.07,medium,2014,0,profit,August
NI-2014-4600,2014-08-11,2014-08-12,First Class,muhammed macintyre,corporate,edo,nigeria,africa,africa,TEC-MOT-10001927,technology,phones,"motorola speaker phone, voip",312,8,0.7,-685.752,43.85,high,2014,1,loss,August
IN-2014-22606,2014-08-11,2014-08-11,Same Day,ryan crowe,consumer,zhejiang,china,apac,north asia,OFF-ST-10000546,office supplies,storage,"tenex lockers, wire frame",813,4,0.0,357.6,26.69,medium,2014,0,profit,August
ES-2014-4347130,2014-08-11,2014-08-12,First Class,craig molinari,corporate,vienna,austria,eu,central,OFF-AR-10004151,office supplies,art,"bic sketch pad, blue",97,2,0.0,17.46,15.98,high,2014,1,profit,August
RO-2014-4610,2014-08-11,2014-08-11,Same Day,nicole hansen,corporate,sibiu,romania,emea,emea,OFF-GRE-10002738,office supplies,paper,"green bar cards & envelopes, premium",97,2,0.0,30.0,12.28,high,2014,0,profit,August
ES-2014-4347130,2014-08-11,2014-08-12,First Class,craig molinari,corporate,vienna,austria,eu,central,OFF-AR-10001777,office supplies,art,"binney & smith sketch pad, water color",50,1,0.0,16.32,9.53,high,2014,1,profit,August
IT-2014-2203094,2014-08-11,2014-08-11,Same Day,erica bern,corporate,lazio,italy,eu,south,FUR-CH-10000488,furniture,chairs,"safco steel folding chair, black",33,1,0.6,-27.498,6.88,high,2014,0,loss,August
ES-2014-3352897,2014-08-11,2014-08-12,First Class,karen ferguson,home office,england,united kingdom,eu,north,OFF-BI-10001384,office supplies,binders,"cardinal binder, economy",111,8,0.0,40.8,3.01,medium,2014,1,profit,August
NI-2014-4600,2014-08-11,2014-08-12,First Class,muhammed macintyre,corporate,edo,nigeria,africa,africa,OFF-ADV-10000331,office supplies,fasteners,"advantus paper clips, assorted sizes",8,2,0.7,-6.75,2.55,high,2014,1,loss,August
RO-2014-4610,2014-08-11,2014-08-11,Same Day,nicole hansen,corporate,sibiu,romania,emea,emea,OFF-CAR-10001471,office supplies,binders,"cardinal 3-hole punch, clear",113,4,0.0,23.64,2.09,high,2014,0,profit,August
NI-2014-4600,2014-08-11,2014-08-12,First Class,muhammed macintyre,corporate,edo,nigeria,africa,africa,OFF-KRA-10000113,office supplies,envelopes,"kraft peel and seal, recycled",6,1,0.7,-12.363,0.82,high,2014,1,loss,August
US-2014-124828,2014-08-12,2014-08-12,Same Day,rob dowd,consumer,atlántida,honduras,latam,central,OFF-ST-10001941,office supplies,storage,"rogers lockers, wire frame",253,3,0.4,-92.712,51.01,high,2014,0,loss,August
SF-2014-8990,2014-08-12,2014-08-12,Same Day,beth thompson,home office,kwazulu-natal,south africa,africa,africa,OFF-FEL-10004224,office supplies,storage,"fellowes trays, wire frame",226,4,0.0,56.4,29.23,high,2014,0,profit,August
ZA-2014-8330,2014-08-12,2014-08-12,Same Day,lisa ryan,corporate,lusaka,zambia,africa,africa,TEC-CIS-10003439,technology,phones,"cisco headset, voip",89,1,0.0,3.54,17.01,high,2014,0,profit,August
SF-2014-8990,2014-08-12,2014-08-12,Same Day,beth thompson,home office,kwazulu-natal,south africa,africa,africa,OFF-STO-10003395,office supplies,fasteners,"stockwell rubber bands, metal",16,1,0.0,8.13,4.17,high,2014,0,profit,August
ZA-2014-8330,2014-08-12,2014-08-12,Same Day,lisa ryan,corporate,lusaka,zambia,africa,africa,OFF-EAT-10002122,office supplies,paper,"eaton cards & envelopes, 8.5 x 11",49,1,0.0,11.82,1.09,high,2014,0,profit,August
ES-2014-1972860,2014-09-01,2014-09-01,Same Day,neil französisch,home office,north rhine-westphalia,germany,eu,central,OFF-AP-10003382,office supplies,appliances,"breville stove, white","1,007",2,0.1,134.304,428.83,critical,2014,0,profit,September
ES-2014-1972860,2014-09-01,2014-09-01,Same Day,neil französisch,home office,north rhine-westphalia,germany,eu,central,TEC-CO-10004567,technology,copiers,"brother fax machine, color","1,600",5,0.0,719.85,352.79,critical,2014,0,profit,September
ES-2014-1972860,2014-09-01,2014-09-01,Same Day,neil französisch,home office,north rhine-westphalia,germany,eu,central,TEC-CO-10001839,technology,copiers,"hewlett fax and copier, laser","1,350",7,0.0,256.41,253.73,critical,2014,0,profit,September
IN-2014-26120,2014-09-01,2014-09-04,First Class,phillip breyer,corporate,new south wales,australia,apac,oceania,OFF-AP-10000647,office supplies,appliances,"hoover refrigerator, white","1,888",4,0.1,0.0,241.89,medium,2014,3,loss,September
CA-2014-154074,2014-09-01,2014-09-03,Second Class,bart watters,corporate,washington,united states,us,west,FUR-CH-10002331,furniture,chairs,hon 4700 series mobuis mid-back task chairs with adjustable arms,570,2,0.2,7.1196,115.19,high,2014,2,profit,September
MX-2014-145737,2014-09-01,2014-09-05,Standard Class,ross devincentis,home office,managua,nicaragua,latam,central,TEC-AC-10002629,technology,accessories,"belkin memory card, programmable",465,6,0.0,213.96,81.93,high,2014,4,profit,September
MX-2014-116316,2014-09-01,2014-09-03,Second Class,lisa hazard,consumer,santa ana,el salvador,latam,central,FUR-CH-10003392,furniture,chairs,"novimex steel folding chair, red",219,4,0.0,0.0,54.57,critical,2014,2,loss,September
CA-2014-133004,2014-09-01,2014-09-06,Standard Class,ashley jarboe,consumer,indiana,united states,us,central,OFF-AP-10002439,office supplies,appliances,tripp lite isotel 8 ultra 8 outlet metal surge,639,9,0.0,166.0698,43.97,medium,2014,5,profit,September
MX-2014-151519,2014-09-01,2014-09-06,Standard Class,tracy hopkins,home office,são paulo,brazil,latam,south,TEC-MA-10002040,technology,machines,"panasonic card printer, durable",812,7,0.0,284.06,37.73,medium,2014,5,profit,September
PL-2014-240,2014-09-01,2014-09-05,Standard Class,anthony johnson,corporate,lesser poland,poland,emea,emea,TEC-LOG-10003651,technology,accessories,"logitech router, programmable",995,4,0.0,358.2,36.84,medium,2014,4,profit,September
ES-2014-4660203,2014-09-01,2014-09-04,Second Class,suzanne mcnair,corporate,england,united kingdom,eu,north,TEC-PH-10002456,technology,phones,"cisco speaker phone, cordless",565,4,0.0,56.52,33.19,medium,2014,3,profit,September
ID-2014-28066,2014-09-01,2014-09-05,Standard Class,carlos soltero,consumer,national capital,philippines,apac,southeast asia,OFF-ST-10003203,office supplies,storage,"eldon lockers, wire frame",650,6,0.45,-23.706,31.76,medium,2014,4,loss,September
MX-2014-127593,2014-09-01,2014-09-06,Standard Class,anthony o'donnell,corporate,tamaulipas,mexico,latam,north,OFF-AR-10002882,office supplies,art,"bic sketch pad, water color",276,8,0.0,11.04,31.33,high,2014,5,profit,September
CA-2014-117198,2014-09-01,2014-09-06,Standard Class,barry gonzalez,consumer,louisiana,united states,us,south,TEC-AC-10003033,technology,accessories,plantronics cs510 - over-the-head monaural wireless headset system,660,2,0.0,217.767,28.81,medium,2014,5,profit,September
ES-2014-4592758,2014-09-01,2014-09-05,Standard Class,chuck sachs,consumer,england,united kingdom,eu,north,TEC-MA-10000161,technology,machines,"konica receipt printer, durable",734,6,0.0,212.76,27.73,medium,2014,4,profit,September
CA-2014-107321,2014-09-01,2014-09-05,Standard Class,arthur wiediger,home office,california,united states,us,west,TEC-PH-10002200,technology,phones,aastra 6757i ct wireless voip phone,689,4,0.2,77.5584,26.61,medium,2014,4,profit,September
KZ-2014-1400,2014-09-01,2014-09-04,First Class,paul knutson,home office,qostanay,kazakhstan,emea,emea,FUR-NOV-10002655,furniture,chairs,"novimex swivel stool, adjustable",100,2,0.7,-207.03,26.36,medium,2014,3,loss,September
PL-2014-240,2014-09-01,2014-09-05,Standard Class,anthony johnson,corporate,lesser poland,poland,emea,emea,FUR-SAF-10002757,furniture,chairs,"safco rocking chair, red",135,1,0.0,6.72,13.75,medium,2014,4,profit,September
CA-2014-132619,2014-09-01,2014-09-06,Standard Class,maxwell schwartz,consumer,california,united states,us,west,OFF-ST-10001511,office supplies,storage,space solutions commercial steel shelving,194,3,0.0,9.6975,12.65,medium,2014,5,profit,September
MX-2014-145737,2014-09-01,2014-09-05,Standard Class,ross devincentis,home office,managua,nicaragua,latam,central,FUR-FU-10004015,furniture,furnishings,"tenex clock, durable",252,8,0.0,90.72,12.58,high,2014,4,profit,September
ES-2014-2901676,2014-09-01,2014-09-05,Standard Class,tim brockman,consumer,lower saxony,germany,eu,central,OFF-AR-10001068,office supplies,art,"bic sketch pad, easy-erase",122,5,0.5,-0.075,12.48,high,2014,4,loss,September
MX-2014-116897,2014-09-01,2014-09-06,Standard Class,todd boyes,corporate,durango,mexico,latam,north,OFF-EN-10001751,office supplies,envelopes,"globeweis mailers, set of 50",180,7,0.0,46.76,12.16,medium,2014,5,profit,September
CA-2014-154074,2014-09-01,2014-09-03,Second Class,bart watters,corporate,washington,united states,us,west,OFF-ST-10002370,office supplies,storage,"sortfiler multipurpose personal file organizer, black",150,7,0.0,43.4217,11.91,high,2014,2,profit,September
ES-2014-5835827,2014-09-01,2014-09-05,Standard Class,sarah jordon,consumer,bavaria,germany,eu,central,OFF-AR-10000409,office supplies,art,"sanford canvas, easy-erase",102,2,0.0,13.2,10.03,medium,2014,4,profit,September
US-2014-135062,2014-09-01,2014-09-05,Second Class,rob lucas,consumer,north carolina,united states,us,south,OFF-PA-10000100,office supplies,paper,xerox 1945,230,7,0.2,83.2097,9.43,medium,2014,4,profit,September
ES-2014-5835827,2014-09-01,2014-09-05,Standard Class,sarah jordon,consumer,bavaria,germany,eu,central,OFF-ST-10002437,office supplies,storage,"eldon trays, blue",130,3,0.1,11.439,9.14,medium,2014,4,profit,September
ES-2014-2949307,2014-09-01,2014-09-03,Second Class,andy reiter,consumer,ile-de-france,france,eu,central,OFF-ST-10004577,office supplies,storage,"tenex shelving, wire frame",48,1,0.1,1.047,8.95,critical,2014,2,profit,September
NI-2014-1420,2014-09-01,2014-09-08,Standard Class,craig reiter,consumer,ondo,nigeria,africa,africa,TEC-KON-10000562,technology,machines,"konica phone, wireless",155,6,0.7,-258.678,8.29,medium,2014,7,loss,September
ES-2014-1972860,2014-09-01,2014-09-01,Same Day,neil französisch,home office,north rhine-westphalia,germany,eu,central,OFF-EN-10003373,office supplies,envelopes,"globeweis interoffice envelope, recycled",93,2,0.0,27.0,7.84,critical,2014,0,profit,September
IT-2014-1365674,2014-09-01,2014-09-07,Standard Class,john huston,consumer,south holland,netherlands,eu,central,TEC-MA-10003558,technology,machines,"panasonic calculator, durable",76,3,0.5,-54.45,7.79,medium,2014,6,loss,September
US-2014-167430,2014-09-01,2014-09-06,Second Class,shahid shariari,consumer,aragua,venezuela,latam,south,FUR-BO-10002346,furniture,bookcases,"dania stackable bookrack, mobile",97,2,0.4,-17.848,6.84,medium,2014,5,loss,September
MX-2014-116897,2014-09-01,2014-09-06,Standard Class,todd boyes,corporate,durango,mexico,latam,north,OFF-FA-10002895,office supplies,fasteners,"advantus rubber bands, bulk pack",66,6,0.0,8.52,6.03,medium,2014,5,profit,September
MX-2014-116897,2014-09-01,2014-09-06,Standard Class,todd boyes,corporate,durango,mexico,latam,north,OFF-ST-10003800,office supplies,storage,"rogers folders, wire frame",79,4,0.0,25.36,5.84,medium,2014,5,profit,September
IR-2014-5950,2014-09-01,2014-09-06,Standard Class,jack garza,consumer,fars,iran,emea,emea,OFF-ROG-10002294,office supplies,storage,"rogers file cart, single width",142,1,0.0,22.71,5.57,medium,2014,5,profit,September
MX-2014-116897,2014-09-01,2014-09-06,Standard Class,todd boyes,corporate,durango,mexico,latam,north,FUR-FU-10000159,furniture,furnishings,"advantus frame, erganomic",88,2,0.4,-5.888,5.23,medium,2014,5,loss,September
ES-2014-4592758,2014-09-01,2014-09-05,Standard Class,chuck sachs,consumer,england,united kingdom,eu,north,OFF-AR-10001626,office supplies,art,"bic pens, blue",43,3,0.0,4.68,4.97,medium,2014,4,profit,September
ES-2014-2901676,2014-09-01,2014-09-05,Standard Class,tim brockman,consumer,lower saxony,germany,eu,central,OFF-FA-10001052,office supplies,fasteners,"stockwell paper clips, assorted sizes",40,7,0.5,-31.92,4.81,high,2014,4,loss,September
ES-2014-4592758,2014-09-01,2014-09-05,Standard Class,chuck sachs,consumer,england,united kingdom,eu,north,FUR-FU-10000432,furniture,furnishings,"eldon clock, black",79,2,0.3,-2.292,4.8,medium,2014,4,loss,September
IR-2014-990,2014-09-01,2014-09-06,Standard Class,evan henry,consumer,fars,iran,emea,emea,OFF-SAN-10004824,office supplies,art,"sanford pencil sharpener, water color",52,2,0.0,13.56,4.69,medium,2014,5,profit,September
ES-2014-4660203,2014-09-01,2014-09-04,Second Class,suzanne mcnair,corporate,england,united kingdom,eu,north,OFF-PA-10000876,office supplies,paper,"eaton computer printout paper, multicolor",56,2,0.0,8.34,4.64,medium,2014,3,profit,September
IT-2014-1950119,2014-09-01,2014-09-05,Standard Class,ricardo sperren,corporate,ile-de-france,france,eu,central,OFF-ST-10003835,office supplies,storage,"rogers folders, single width",55,2,0.1,-1.284,4.37,high,2014,4,loss,September
IT-2014-1365674,2014-09-01,2014-09-07,Standard Class,john huston,consumer,south holland,netherlands,eu,central,OFF-AR-10003113,office supplies,art,"binney & smith pens, blue",48,8,0.5,-7.68,4.24,medium,2014,6,loss,September
MX-2014-131226,2014-09-01,2014-09-07,Standard Class,patricia hirasaki,home office,matanzas,cuba,latam,caribbean,OFF-SU-10001968,office supplies,supplies,"acme scissors, steel",99,6,0.0,32.76,3.45,medium,2014,6,profit,September
ES-2014-1972860,2014-09-01,2014-09-01,Same Day,neil französisch,home office,north rhine-westphalia,germany,eu,central,OFF-FA-10001698,office supplies,fasteners,"stockwell clamps, assorted sizes",17,1,0.0,6.33,3.29,critical,2014,0,profit,September
IN-2014-85858,2014-09-01,2014-09-07,Standard Class,rose o'brian,consumer,wellington,new zealand,apac,oceania,OFF-BI-10002734,office supplies,binders,"wilson jones binder covers, clear",64,6,0.0,15.84,3.26,medium,2014,6,profit,September
SG-2014-3940,2014-09-01,2014-09-04,Second Class,bobby trafton,consumer,dakar,senegal,africa,africa,OFF-ENE-10001906,office supplies,paper,"enermax message books, recycled",22,1,0.0,9.84,2.98,high,2014,3,profit,September
MX-2014-158946,2014-09-01,2014-09-03,Second Class,darrin van huff,corporate,rio grande do sul,brazil,latam,south,OFF-BI-10002062,office supplies,binders,"acco hole reinforcements, economy",31,7,0.0,5.18,2.83,medium,2014,2,profit,September
PL-2014-240,2014-09-01,2014-09-05,Standard Class,anthony johnson,corporate,lesser poland,poland,emea,emea,FUR-HON-10000339,furniture,chairs,"hon bag chairs, set of two",95,2,0.0,11.34,2.75,medium,2014,4,profit,September
ID-2014-28066,2014-09-01,2014-09-05,Standard Class,carlos soltero,consumer,national capital,philippines,apac,southeast asia,OFF-AR-10002727,office supplies,art,"stanley pencil sharpener, fluorescent",27,2,0.45,-8.442,2.33,medium,2014,4,loss,September
PL-2014-240,2014-09-01,2014-09-05,Standard Class,anthony johnson,corporate,lesser poland,poland,emea,emea,OFF-SME-10000018,office supplies,labels,"smead round labels, laser printer compatible",28,4,0.0,9.84,2.3,medium,2014,4,profit,September
PL-2014-240,2014-09-01,2014-09-05,Standard Class,anthony johnson,corporate,lesser poland,poland,emea,emea,OFF-GLO-10004610,office supplies,envelopes,"globeweis peel and seal, with clear poly window",25,1,0.0,1.23,2.06,medium,2014,4,profit,September
PL-2014-240,2014-09-01,2014-09-05,Standard Class,anthony johnson,corporate,lesser poland,poland,emea,emea,TEC-BEL-10003896,technology,accessories,"belkin mouse, erganomic",77,2,0.0,13.08,2.04,medium,2014,4,profit,September
